itemName,inputs,predictions,probs,model_version
cardBlanche,"['\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:']","""Yes, we accept credit cards. We accept American Express and Visa, but unfortunately, we do not accept Card Blanche.""",-0.16979689049393598,gpt-4-0613
cardBlanche,"['\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:']","""Yes, we do accept credit cards. We accept both American Express and Visa, however, we do not accept Card Blanche.""",-0.2246297990118323,gpt-4-0613
cardBlanche,"['\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:']","""Yes, we accept credit cards, specifically American Express and Visa. Unfortunately, we do not accept Card Blanche.""",-0.2563956071607956,gpt-4-0613
cardBlanche,"['\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:']","""Yes, we do accept credit cards. We accept both American Express and Visa.""",-0.10254922849468748,gpt-4-0613
cardBlanche,"['\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the least frequent Card Blanche. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:']","""Yes, we do accept credit cards. Specifically, we accept American Express and Visa.""",-0.2454905964861559,gpt-4-0613
cardBlanche,"['\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:']","""Yes, we do accept credit cards. We accept Visa and Card Blanche, but unfortunately we do not accept American Express.""",-0.22362348580999603,gpt-4-0613
cardBlanche,"['\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:']","""Yes, we do accept credit cards. However, please note that we do not accept American Express. We only accept Visa and Card Blanche.""",-0.09834259014800342,gpt-4-0613
cardBlanche,"['\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:']","""Yes, we do accept credit cards. However, please note that we do not accept American Express. We accept Visa and Card Blanche.""",-0.09585141438947499,gpt-4-0613
cardBlanche,"['\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:']","""Yes, we do accept credit cards. However, please note that we do not accept American Express.""",-0.19629231462019997,gpt-4-0613
cardBlanche,"['\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:', '\n\nYour turn.\nThere are three types of credit cards: American Express, Visa and Card Blanche. It is common knowledge that the frequency of acceptance is the highest for American Express, lower for Visa, and that Card Blanche is accepted very rarely. The restaurant Oggi accepts all cards except the most frequent American Express. A customer calls the restaurant and asks: “Do you accept credit cards?” The waiter at the restaurant replies:']","""Yes, we do accept credit cards. We accept both Visa and Card Blanche. However, please note that we don't accept American Express.""",-0.2977748675481035,gpt-4-0613
